osm_id,code,fclass,name,type,area
"478390722","1500",building,,residential,"156"
"478390732","1500",building,,residential,"113"
"478390738","1500",building,,residential,"119"
"478390739","1500",building,,residential,"507"
"478390741","1500",building,,apartments,"337"
"478390742","1500",building,,roof,"568"
"478390752","1500",building,,,"439"
"478390762","1500",building,,residential,"107"
"478390763","1500",building,,residential,"88"
"478390764","1500",building,,garages,"69"
"478390765","1500",building,,garages,"74"
"478390770","1500",building,,garages,"103"
"478390777","1500",building,,garages,"177"
"485467882","1500",building,,,"196"
"485467884","1500",building,,,"91"
"485467885","1500",building,,commercial,"167"
"485467886","1500",building,,apartments,"145"
"485467887","1500",building,,apartments,"332"
"485467888","1500",building,,apartments,"358"
"485467889","1500",building,,apartments,"294"
"485467890","1500",building,,apartments,"135"
"485467891","1500",building,,,"125"
"485467892","1500",building,,,"112"
"485467893","1500",building,,,"153"
"485467897","1500",building,,apartments,"235"
"485467903","1500",building,,apartments,"187"
"485467904","1500",building,,,"680"
"485467905","1500",building,,,"346"
"485467908","1500",building,,,"38"
"485467909","1500",building,,apartments,"150"
"485467910","1500",building,,apartments,"238"
"485467911","1500",building,,apartments,"208"
"485467912","1500",building,,apartments,"261"
"485467913","1500",building,,apartments,"258"
"485467914","1500",building,,apartments,"289"
"485467915","1500",building,,,"768"
"485467916","1500",building,,apartments,"386"
"485467917","1500",building,,apartments,"233"
"485467920","1500",building,,residential,"187"
"485467921","1500",building,,retail,"59"
"485467922","1500",building,,apartments,"354"
"485467923","1500",building,,,"391"
"485467924","1500",building,,apartments,"267"
"485467925","1500",building,,apartments,"340"
"485467927","1500",building,,garages,"247"
"485467928","1500",building,,apartments,"544"
"485467931","1500",building,,apartments,"357"
"485467932","1500",building,,apartments,"365"
"485467935","1500",building,,,"44"
"485467937","1500",building,,,"382"
"501735356","1500",building,,residential,"4965"
"501735367","1500",building,,residential,"391"
"501735368","1500",building,,residential,"391"
"503013948","1500",building,,apartments,"506"
"503013949","1500",building,,residential,"83"
"503013951","1500",building,,garages,"117"
"503013953","1500",building,,,"150"
"503013954","1500",building,,,"136"
"503013955","1500",building,,apartments,"316"
"503013956","1500",building,,,"188"
"503013957","1500",building,,apartments,"485"
"503013958","1500",building,,apartments,"231"
"503013960","1500",building,,garage,"15"
"503013963","1500",building,,,"34"
"503013965","1500",building,,apartments,"226"
"503013966","1500",building,,,"187"
"505322912","1500",building,,residential,"149"
"505322914","1500",building,,roof,"65"
"505322916","1500",building,,,"197"
"505322917","1500",building,,garages,"64"
"505322920","1500",building,,garages,"108"
"505322922","1500",building,,,"294"
"505322923","1500",building,,,"466"
"505322925","1500",building,,,"147"
"505322927","1500",building,,,"119"
"505322928","1500",building,,,"145"
"505322930","1500",building,,house,"99"
"505322932","1500",building,,residential,"139"
"505322934","1500",building,,,"129"
"505322935","1500",building,,,"76"
"505322937","1500",building,,apartments,"438"
"505322939","1500",building,,apartments,"203"
"505322941","1500",building,,,"731"
"505322943","1500",building,,,"374"
"505322945","1500",building,,,"129"
"505322947","1500",building,,apartments,"231"
"505322949","1500",building,,garages,"129"
"505322951","1500",building,,apartments,"206"
"505324130","1500",building,,apartments,"127"
"505324131","1500",building,,apartments,"288"
"505324133","1500",building,,apartments,"140"
"505324134","1500",building,,apartments,"151"
"505324135","1500",building,,residential,"119"
"505324137","1500",building,,house,"106"
"505324138","1500",building,,residential,"213"
"505324140","1500",building,,residential,"114"
"505324141","1500",building,,residential,"102"
"505324142","1500",building,,apartments,"489"
"505324144","1500",building,,,"290"
"505324147","1500",building,,garages,"86"
"505324148","1500",building,,garages,"122"
"505324150","1500",building,,,"66"
"505324151","1500",building,,residential,"96"
"505324152","1500",building,,residential,"82"
"505324154","1500",building,,apartments,"152"
"505324155","1500",building,,garages,"107"
"505324157","1500",building,,apartments,"138"
"505324166","1500",building,,apartments,"266"
"505324167","1500",building,,residential,"196"
"505324169","1500",building,,residential,"144"
"505324170","1500",building,,residential,"155"
"505324172","1500",building,,house,"116"
"505325058","1500",building,,residential,"114"
"505325059","1500",building,,apartments,"340"
"505325062","1500",building,,garages,"218"
"505325063","1500",building,,garages,"62"
"505325064","1500",building,,apartments,"205"
"505325065","1500",building,,apartments,"203"
"505325066","1500",building,,apartments,"245"
"505325067","1500",building,,apartments,"275"
"505325068","1500",building,,apartments,"123"
"505325069","1500",building,,apartments,"118"
"505325070","1500",building,,,"127"
"505325071","1500",building,,apartments,"387"
"505325072","1500",building,,apartments,"354"
"505325073","1500",building,,,"116"
"505325074","1500",building,,,"76"
"517179533","1500",building,,,"1359"
"517179535","1500",building,,,"941"
"517179538","1500",building,,,"338"
"517179539","1500",building,,,"59"
"517179541","1500",building,,,"108"
"517179542","1500",building,,,"229"
"517179543","1500",building,,,"276"
"517179544","1500",building,,,"196"
"517179545","1500",building,,,"64"
"517179548","1500",building,,,"267"
"517179549","1500",building,,industrial,"1344"
"517179550","1500",building,,,"162"
"517179552","1500",building,,residential,"203"
"517179553","1500",building,,,"275"
"517179555","1500",building,,,"158"
"517179556","1500",building,,,"72"
"517179557","1500",building,,,"423"
"517179559","1500",building,,apartments,"626"
"517179561","1500",building,,apartments,"683"
"517179563","1500",building,,,"137"
"517179565","1500",building,,,"298"
"517179567","1500",building,,apartments,"680"
"517179568","1500",building,,residential,"135"
"517179571","1500",building,,residential,"197"
"517179579","1500",building,,,"465"
"517179582","1500",building,,,"453"
"517179583","1500",building,,,"1015"
"517179585","1500",building,,apartments,"379"
"517179588","1500",building,,,"52"
"517179590","1500",building,,,"81"
"517179591","1500",building,,,"157"
"517179593","1500",building,,,"476"
"517179595","1500",building,,apartments,"204"
"517179596","1500",building,,apartments,"264"
"517179598","1500",building,,apartments,"666"
"517179600","1500",building,,,"108"
"517179602","1500",building,,apartments,"287"
"7493161","1500",building,,,"1269"
"517179608","1500",building,,apartments,"496"
"517179610","1500",building,,apartments,"405"
"517179611","1500",building,,,"349"
"517179613","1500",building,,apartments,"255"
"517179614","1500",building,,apartments,"645"
"517179616","1500",building,,apartments,"269"
"517179618","1500",building,,apartments,"427"
"517179620","1500",building,,apartments,"207"
"517179622","1500",building,,apartments,"1191"
"517179624","1500",building,,residential,"187"
"517179627","1500",building,,apartments,"355"
"517179628","1500",building,,apartments,"329"
"517179630","1500",building,,apartments,"574"
"517179633","1500",building,,apartments,"597"
"517179635","1500",building,,apartments,"710"
"517179638","1500",building,,apartments,"319"
"517179640","1500",building,,apartments,"638"
"517179678","1500",building,,apartments,"184"
"528937114","1500",building,,garages,"43"
"528937115","1500",building,,house,"48"
"528937116","1500",building,,residential,"74"
"528937117","1500",building,,house,"99"
"528937119","1500",building,,residential,"79"
"528937121","1500",building,,residential,"144"
"528937122","1500",building,,garages,"43"
"528937123","1500",building,,residential,"115"
"528937124","1500",building,,residential,"68"
"528937125","1500",building,,residential,"73"
"528937126","1500",building,,house,"63"
"528937127","1500",building,,residential,"138"
"528937128","1500",building,,residential,"66"
"528937129","1500",building,,residential,"99"
"528937130","1500",building,,,"129"
"528937131","1500",building,,apartments,"116"
"528937132","1500",building,,apartments,"65"
"528937133","1500",building,,apartments,"61"
"528937135","1500",building,,apartments,"105"
"528937137","1500",building,,,"246"
"528937143","1500",building,,,"118"
"528937146","1500",building,,garages,"91"
"528937147","1500",building,,apartments,"129"
"528937148","1500",building,,,"505"
"528937151","1500",building,,apartments,"278"
"533075571","1500",building,,retail,"183"
"533075572","1500",building,,apartments,"244"
"533075576","1500",building,,garages,"642"
"547297686","1500",building,,house,"179"
"547297687","1500",building,,residential,"211"
"547297688","1500",building,,,"296"
"547297689","1500",building,,,"207"
"547297690","1500",building,,,"602"
"547297691","1500",building,,,"117"
"547297692","1500",building,,residential,"148"
"547297693","1500",building,,residential,"147"
"547297694","1500",building,,residential,"194"
"547297695","1500",building,,industrial,"211"
"547297696","1500",building,,industrial,"1014"
"547297701","1500",building,,,"427"
"547297702","1500",building,,residential,"357"
"547297703","1500",building,,,"100"
"547297704","1500",building,,,"295"
"547297705","1500",building,,,"219"
"547297706","1500",building,,house,"125"
"547297707","1500",building,,house,"158"
"547298881","1500",building,,,"122"
"547298882","1500",building,,shed,"43"
"547298883","1500",building,,,"156"
"547298884","1500",building,,,"280"
"547298885","1500",building,,,"171"
"547298886","1500",building,,,"145"
"547298888","1500",building,,,"155"
"547298889","1500",building,,,"145"
"547298890","1500",building,,,"40"
"547298891","1500",building,,,"206"
"547298892","1500",building,,,"350"
"547298893","1500",building,,,"96"
"547298894","1500",building,,apartments,"217"
"548725677","1500",building,,,"230"
"548725678","1500",building,,,"418"
"548725680","1500",building,,,"157"
"548725681","1500",building,,,"275"
"548725683","1500",building,,industrial,"405"
"548725684","1500",building,,industrial,"761"
"548725686","1500",building,,industrial,"303"
"548725687","1500",building,,industrial,"611"
"548725689","1500",building,,industrial,"654"
"548725690","1500",building,,industrial,"440"
"548725692","1500",building,,industrial,"531"
"548725693","1500",building,,industrial,"277"
"548725694","1500",building,,,"99"
"548725696","1500",building,,,"469"
"548725699","1500",building,,industrial,"479"
"548725700","1500",building,,industrial,"1087"
"548725871","1500",building,,industrial,"171"
"548725872","1500",building,,industrial,"388"
"548725873","1500",building,,industrial,"774"
"548725874","1500",building,,industrial,"117"
"548725875","1500",building,,industrial,"497"
"548725876","1500",building,,industrial,"382"
"548725877","1500",building,,industrial,"608"
"548725878","1500",building,,industrial,"340"
"548725879","1500",building,,industrial,"160"
"548727046","1500",building,,industrial,"130"
"548727047","1500",building,,industrial,"322"
"548727048","1500",building,,industrial,"928"
"548727049","1500",building,,industrial,"909"
"548727050","1500",building,,industrial,"917"
"548727051","1500",building,,industrial,"1931"
"548727052","1500",building,,industrial,"843"
"548727053","1500",building,,industrial,"667"
"548727054","1500",building,,industrial,"699"
"548728729","1500",building,,industrial,"1764"
"548728730","1500",building,,industrial,"1285"
"548728731","1500",building,,,"256"
"548728732","1500",building,,,"242"
"548728733","1500",building,,,"172"
"548728734","1500",building,,industrial,"971"
"548728735","1500",building,,industrial,"627"
"548728736","1500",building,,industrial,"687"
"548728737","1500",building,,industrial,"1137"
"548728738","1500",building,,,"290"
"548728739","1500",building,,,"301"
"548728740","1500",building,,,"338"
"548728741","1500",building,,industrial,"2595"
"548728742","1500",building,,,"241"
"548728744","1500",building,,apartments,"1117"
"548728746","1500",building,,,"51"
"548728747","1500",building,,,"63"
"548728748","1500",building,,apartments,"357"
"548728749","1500",building,,,"101"
"548728750","1500",building,,apartments,"95"
"548728751","1500",building,,apartments,"195"
"548728752","1500",building,,apartments,"145"
"548728753","1500",building,,apartments,"338"
"548730117","1500",building,,apartments,"257"
"548730118","1500",building,,,"35"
"549964778","1500",building,,residential,"123"
"549964779","1500",building,,residential,"126"
"549964780","1500",building,,residential,"177"
"549964781","1500",building,,,"624"
"549964782","1500",building,,,"95"
"549964783","1500",building,,,"60"
"549964784","1500",building,,,"73"
"549964785","1500",building,,residential,"174"
"549964786","1500",building,,residential,"155"
"549964787","1500",building,,residential,"156"
"549964788","1500",building,,residential,"170"
"549964789","1500",building,,residential,"108"
"549964790","1500",building,,residential,"410"
"549964791","1500",building,,,"227"
"549964792","1500",building,,residential,"136"
"549964793","1500",building,,residential,"282"
"549964794","1500",building,,apartments,"283"
"549964795","1500",building,,residential,"103"
"549964796","1500",building,,residential,"82"
"549964797","1500",building,,residential,"155"
"549964798","1500",building,,residential,"137"
"549964799","1500",building,,residential,"175"
"549964800","1500",building,,residential,"103"
"549964801","1500",building,,residential,"115"
"549964802","1500",building,,,"639"
"549964803","1500",building,,,"311"
"549964804","1500",building,,,"226"
"549964805","1500",building,Portineria Vittoria A,industrial,"436"
"549964808","1500",building,,residential,"390"
"549964809","1500",building,,residential,"147"
"549964810","1500",building,,apartments,"130"
"549964811","1500",building,,residential,"285"
"549965813","1500",building,,,"112"
"549965814","1500",building,,residential,"236"
"549965815","1500",building,,residential,"199"
"549965816","1500",building,,house,"62"
"549965818","1500",building,,,"56"
"549965820","1500",building,,,"108"
"549965821","1500",building,,,"130"
"549965822","1500",building,,,"196"
"549965823","1500",building,,,"802"
"549965824","1500",building,,residential,"84"
"549965825","1500",building,,residential,"119"
"549965826","1500",building,,industrial,"531"
"549965827","1500",building,,residential,"202"
"549965828","1500",building,,residential,"155"
"549965829","1500",building,,,"97"
"549965830","1500",building,,,"61"
"549965831","1500",building,,apartments,"83"
"549965832","1500",building,,apartments,"487"
"549965833","1500",building,,apartments,"269"
"549965834","1500",building,,apartments,"229"
"549965835","1500",building,,,"102"
"549965836","1500",building,,,"96"
"549965837","1500",building,,,"73"
"549965838","1500",building,,,"86"
"549965839","1500",building,,,"255"
"549965840","1500",building,,,"82"
"549965841","1500",building,,apartments,"235"
"549965842","1500",building,,apartments,"456"
"550896312","1500",building,,industrial,"568"
"550896313","1500",building,,industrial,"1310"
"550896329","1500",building,,industrial,"862"
"550896333","1500",building,,,"261"
"550896334","1500",building,,industrial,"577"
"550896356","1500",building,,,"263"
"550896359","1500",building,,industrial,"701"
"550896363","1500",building,,,"260"
"550896382","1500",building,,,"1155"
"550896383","1500",building,,,"180"
"550896384","1500",building,,industrial,"1139"
"550896385","1500",building,,industrial,"406"
"550896386","1500",building,,industrial,"1207"
"550896387","1500",building,,industrial,"316"
"550896388","1500",building,,,"39"
"550896392","1500",building,,,"112"
"550897637","1500",building,,industrial,"572"
"550897639","1500",building,,,"220"
"551323319","1500",building,,apartments,"173"
"551323320","1500",building,,industrial,"6994"
"551323321","1500",building,,industrial,"10449"
"551323325","1500",building,,,"559"
"551323332","1500",building,,,"388"
"551323334","1500",building,,,"568"
"551323336","1500",building,,,"229"
"551323338","1500",building,,,"593"
"551323889","1500",building,,,"842"
"551323890","1500",building,,,"884"
"551323891","1500",building,,,"732"
"551323892","1500",building,,,"372"
"551323893","1500",building,,,"693"
"551323895","1500",building,,,"450"
"551323896","1500",building,,,"1185"
"551323898","1500",building,,,"206"
"551323899","1500",building,,industrial,"1580"
"551323900","1500",building,,industrial,"3841"
"551323901","1500",building,,industrial,"1110"
"551323902","1500",building,,industrial,"1477"
"551323904","1500",building,,,"348"
"551323905","1500",building,,,"221"
"551323906","1500",building,,,"233"
"551323907","1500",building,,,"1053"
"551325083","1500",building,,,"71"
"551325085","1500",building,,,"202"
"551325086","1500",building,,,"328"
"551325087","1500",building,,,"271"
"551325088","1500",building,,,"717"
"551325090","1500",building,,,"262"
"551325091","1500",building,,,"247"
"551325092","1500",building,,,"215"
"551325093","1500",building,,,"477"
"551325094","1500",building,,,"548"
"551325095","1500",building,,,"302"
"551325096","1500",building,,industrial,"509"
"551325097","1500",building,,industrial,"539"
"551325098","1500",building,,industrial,"218"
"551325099","1500",building,,industrial,"238"
"551325100","1500",building,,industrial,"204"
"551325101","1500",building,,industrial,"160"
"551325102","1500",building,,,"283"
"551325103","1500",building,,,"336"
"551325104","1500",building,,,"384"
"551325105","1500",building,,industrial,"1369"
"551325106","1500",building,,industrial,"308"
"551325107","1500",building,,,"344"
"551325109","1500",building,,industrial,"441"
"551325110","1500",building,,industrial,"538"
"551325111","1500",building,,industrial,"1854"
"551325271","1500",building,,,"302"
"551325272","1500",building,,,"291"
"551325273","1500",building,,,"511"
"551325274","1500",building,,,"351"
"551325276","1500",building,,,"351"
"552905748","1500",building,,,"58"
"552905749","1500",building,,,"285"
"552905750","1500",building,,,"319"
"552905751","1500",building,,,"239"
"552905752","1500",building,,,"134"
"552905753","1500",building,,apartments,"479"
"552905754","1500",building,,apartments,"269"
"552905755","1500",building,,apartments,"228"
"552905756","1500",building,,apartments,"410"
"552905757","1500",building,,apartments,"305"
"552905758","1500",building,,,"609"
"552905759","1500",building,,apartments,"230"
"552905760","1500",building,,apartments,"352"
"552905761","1500",building,,apartments,"321"
"552905762","1500",building,,apartments,"218"
"552905763","1500",building,,apartments,"303"
"552905764","1500",building,,apartments,"575"
"552906607","1500",building,,,"236"
"552906608","1500",building,,apartments,"271"
"552906609","1500",building,,apartments,"712"
"552906610","1500",building,,apartments,"369"
"552906611","1500",building,,apartments,"462"
"552906612","1500",building,,,"73"
"552906613","1500",building,,,"45"
"552906614","1500",building,,apartments,"316"
"552906615","1500",building,,apartments,"361"
"552906616","1500",building,,apartments,"205"
"552908504","1500",building,,,"435"
"552908505","1500",building,,,"74"
"552908506","1500",building,,,"82"
"552908507","1500",building,,,"176"
"552908508","1500",building,,,"267"
"552908509","1500",building,,,"80"
"552908510","1500",building,,office,"2035"
"552908511","1500",building,,,"517"
"552908514","1500",building,,,"508"
"552908515","1500",building,,,"1041"
"552908516","1500",building,,,"217"
"552908517","1500",building,,industrial,"589"
"552908519","1500",building,,industrial,"4192"
"552908520","1500",building,,industrial,"1702"
"552908521","1500",building,,,"142"
"552908522","1500",building,,,"134"
"552908523","1500",building,,,"117"
"552908524","1500",building,,apartments,"627"
"554547205","1500",building,,residential,"182"
"554547206","1500",building,,,"153"
"554549102","1500",building,,house,"96"
"554549103","1500",building,,house,"103"
"554549104","1500",building,,house,"119"
"554549105","1500",building,,house,"122"
"554549106","1500",building,,residential,"150"
"554549107","1500",building,,residential,"135"
"554549108","1500",building,,residential,"108"
"554549109","1500",building,,residential,"163"
"554549110","1500",building,,house,"105"
"554549113","1500",building,,residential,"98"
"554549114","1500",building,,residential,"112"
"554549115","1500",building,,residential,"175"
"554549117","1500",building,,,"193"
"554549118","1500",building,,residential,"150"
"554549119","1500",building,,,"168"
"554549120","1500",building,,,"202"
"554549121","1500",building,,residential,"790"
"554549122","1500",building,,residential,"141"
"554549123","1500",building,,residential,"181"
"554549124","1500",building,,,"221"
"554549126","1500",building,,service,"336"
"554549127","1500",building,,service,"114"
"554549129","1500",building,,residential,"163"
"554549130","1500",building,,residential,"111"
"554549131","1500",building,,residential,"147"
"554549132","1500",building,,residential,"134"
"554549133","1500",building,,residential,"202"
"554549134","1500",building,,residential,"86"
"554549136","1500",building,,industrial,"208"
"554549137","1500",building,,industrial,"477"
"554549138","1500",building,,industrial,"408"
"554549139","1500",building,,industrial,"339"
"554549140","1500",building,,industrial,"546"
"556347526","1500",building,,apartments,"362"
"556347527","1500",building,,apartments,"603"
"556347528","1500",building,,apartments,"346"
"556347529","1500",building,,,"123"
"556347530","1500",building,,apartments,"395"
"556347531","1500",building,,apartments,"402"
"556347532","1500",building,,apartments,"327"
"556347533","1500",building,,apartments,"332"
"556347534","1500",building,,,"62"
"556347535","1500",building,,,"901"
"556347536","1500",building,,,"481"
"556347537","1500",building,,apartments,"677"
"556347538","1500",building,,apartments,"1098"
"556347539","1500",building,,,"183"
"556347540","1500",building,,,"194"
"556347541","1500",building,,apartments,"384"
"556347542","1500",building,,apartments,"361"
"556347543","1500",building,,apartments,"702"
"556347544","1500",building,,apartments,"322"
"556347545","1500",building,,apartments,"733"
"556347546","1500",building,,apartments,"697"
"556347547","1500",building,,apartments,"498"
"556347548","1500",building,,,"268"
"556347549","1500",building,,apartments,"339"
"556347550","1500",building,,apartments,"241"
"556347551","1500",building,,,"437"
"556347552","1500",building,,apartments,"212"
"556347553","1500",building,,,"466"
"556460790","1500",building,,,"89"
"556460791","1500",building,,,"92"
"556460792","1500",building,,apartments,"185"
"556460793","1500",building,,apartments,"373"
"556460794","1500",building,,,"115"
"556460795","1500",building,,residential,"103"
"556460796","1500",building,,apartments,"182"
"556460797","1500",building,,apartments,"158"
"556460798","1500",building,,apartments,"85"
"556460799","1500",building,,apartments,"189"
"556460800","1500",building,,apartments,"255"
"556460801","1500",building,,apartments,"170"
"556460804","1500",building,,,"213"
"556460806","1500",building,,,"363"
"556460808","1500",building,,retail,"292"
"556460810","1500",building,,,"53"
"556460812","1500",building,,garages,"119"
"556460813","1500",building,,apartments,"298"
"556460815","1500",building,,apartments,"434"
"556460817","1500",building,,apartments,"604"
"556460821","1500",building,,residential,"91"
"556460823","1500",building,,residential,"68"
"556460826","1500",building,,residential,"216"
"556460841","1500",building,,,"20"
"556460843","1500",building,,apartments,"186"
"556460845","1500",building,,residential,"177"
"556460847","1500",building,,residential,"163"
"556460851","1500",building,,apartments,"318"
"556460856","1500",building,,garages,"132"
"556460859","1500",building,,apartments,"568"
"556460862","1500",building,,garages,"90"
"556460864","1500",building,,retail,"34"
"556460866","1500",building,,apartments,"571"
"556460869","1500",building,,,"210"
"556460889","1500",building,,garages,"226"
"558338842","1500",building,,,"123"
"558338844","1500",building,,,"89"
"558338846","1500",building,,residential,"227"
"558338847","1500",building,,,"61"
"558338848","1500",building,,residential,"170"
"558338851","1500",building,,apartments,"291"
"558338853","1500",building,,residential,"132"
"558338855","1500",building,,residential,"115"
"558338858","1500",building,,residential,"128"
"558338860","1500",building,,residential,"217"
"558338862","1500",building,,house,"107"
"558338864","1500",building,,residential,"131"
"558338866","1500",building,,residential,"139"
"558338869","1500",building,,,"129"
"558338871","1500",building,,,"233"
"558338872","1500",building,,,"268"
"558338874","1500",building,,residential,"197"
"558338875","1500",building,,house,"119"
"558338877","1500",building,,house,"171"
"558338878","1500",building,,,"306"
"558338884","1500",building,,residential,"155"
"558338885","1500",building,,residential,"282"
"558338887","1500",building,,school,"1223"
"558338892","1500",building,,,"197"
"558338893","1500",building,,,"501"
"558338895","1500",building,,,"59"
"558338896","1500",building,,,"168"
"558338898","1500",building,,,"1075"
"558338900","1500",building,,,"916"
"560383260","1500",building,,,"92"
"560383261","1500",building,,,"63"
"560383262","1500",building,,residential,"87"
"560383263","1500",building,,residential,"173"
"560383264","1500",building,,residential,"167"
"560383265","1500",building,,residential,"204"
"560383267","1500",building,,residential,"129"
"560383268","1500",building,,,"154"
"560383269","1500",building,,,"338"
"560383270","1500",building,,residential,"105"
"560383271","1500",building,,residential,"282"
"560383272","1500",building,,residential,"121"
"560383274","1500",building,,,"150"
"560383275","1500",building,,,"117"
"560383276","1500",building,,,"285"
"560383277","1500",building,,,"359"
"560383278","1500",building,,residential,"394"
"560383279","1500",building,,residential,"336"
"560383280","1500",building,,,"85"
"560383281","1500",building,,,"188"
"560383282","1500",building,,,"171"
"560383283","1500",building,,,"165"
"560383284","1500",building,,,"119"
"560383285","1500",building,,garages,"94"
"560383286","1500",building,,,"158"
"560383287","1500",building,,,"175"
"560383288","1500",building,,,"183"
"560383289","1500",building,,,"191"
"560383290","1500",building,,,"143"
"560383292","1500",building,,,"192"
"560383295","1500",building,,school,"780"
"560383296","1500",building,,school,"729"
"562068277","1500",building,,residential,"158"
"562068279","1500",building,,house,"98"
"562068281","1500",building,,industrial,"911"
"562068284","1500",building,,,"169"
"562068293","1500",building,,residential,"95"
"562068295","1500",building,,residential,"217"
"562068298","1500",building,,residential,"148"
"562068301","1500",building,,residential,"71"
"562068302","1500",building,,residential,"64"
"562068304","1500",building,,residential,"128"
"562068306","1500",building,,residential,"82"
"562068307","1500",building,,residential,"82"
"562068309","1500",building,,,"96"
"562068310","1500",building,,house,"84"
"562068312","1500",building,,shed,"65"
"562068314","1500",building,,,"62"
"562068315","1500",building,,residential,"136"
"562068317","1500",building,,residential,"96"
"562068318","1500",building,,residential,"55"
"562068323","1500",building,,apartments,"81"
"562068325","1500",building,,apartments,"142"
"562068327","1500",building,,residential,"210"
"562068329","1500",building,,,"154"
"562068331","1500",building,,,"263"
"563936526","1500",building,,residential,"96"
"563936527","1500",building,,residential,"118"
"563936528","1500",building,,residential,"171"
"563936529","1500",building,,residential,"170"
"563936530","1500",building,,residential,"117"
"563936531","1500",building,,residential,"134"
"563936532","1500",building,,residential,"149"
"563936533","1500",building,,residential,"138"
"563936534","1500",building,,residential,"81"
"563936535","1500",building,,,"62"
"563938213","1500",building,,,"46"
"563938214","1500",building,,,"299"
"563938215","1500",building,,,"59"
"563938216","1500",building,,,"67"
"563938217","1500",building,,industrial,"480"
"563938218","1500",building,,industrial,"290"
"563938219","1500",building,,industrial,"555"
"563938220","1500",building,,,"135"
"563938221","1500",building,,industrial,"635"
"563938222","1500",building,,,"173"
"563938223","1500",building,,,"196"
"563938224","1500",building,,,"124"
"563938225","1500",building,,industrial,"897"
"563938226","1500",building,,,"204"
"563938227","1500",building,,,"334"
"563938231","1500",building,,residential,"100"
"563938233","1500",building,,,"113"
"563938235","1500",building,,,"60"
"563938236","1500",building,,house,"97"
"563938241","1500",building,,,"39"
"563938243","1500",building,,,"175"
"563938245","1500",building,,,"60"
"563938247","1500",building,,,"67"
"563938249","1500",building,,,"45"
"563938251","1500",building,,residential,"149"
"563938253","1500",building,,,"48"
"563938254","1500",building,,,"280"
"563938255","1500",building,,,"126"
"563938256","1500",building,,,"80"
"563938257","1500",building,,,"73"
"563938258","1500",building,,,"45"
"563938259","1500",building,,,"61"
"563938260","1500",building,,,"186"
"563938261","1500",building,,,"75"
"563938262","1500",building,,,"59"
"563938263","1500",building,,,"105"
"563938264","1500",building,,,"75"
"563938265","1500",building,,,"281"
"563938267","1500",building,,,"66"
"563938269","1500",building,,,"74"
"566189383","1500",building,,shed,"71"
"566189384","1500",building,,shed,"45"
"566189385","1500",building,,shed,"57"
"566189386","1500",building,,,"968"
"566189387","1500",building,,apartments,"162"
"566189388","1500",building,,,"93"
"566189389","1500",building,,,"83"
"566189390","1500",building,,,"226"
"566189391","1500",building,,,"508"
"570433238","1500",building,,garages,"157"
"570433239","1500",building,,residential,"219"
"570433241","1500",building,,garages,"109"
"570433242","1500",building,,,"79"
"570433243","1500",building,,,"336"
"570433244","1500",building,,apartments,"288"
"570433245","1500",building,,,"428"
"570433246","1500",building,,,"82"
"570433248","1500",building,,apartments,"240"
"570433249","1500",building,,apartments,"366"
"570433250","1500",building,,house,"176"
"570433251","1500",building,,residential,"65"
"570433252","1500",building,,,"154"
"570433253","1500",building,,garages,"62"
"570433254","1500",building,,apartments,"198"
"570433255","1500",building,,,"48"
"570433256","1500",building,,,"57"
"570433257","1500",building,,,"498"
"570433259","1500",building,,,"201"
"570433261","1500",building,,,"93"
"570433262","1500",building,,,"249"
"570433267","1500",building,,,"184"
"570433268","1500",building,,apartments,"455"
"570433269","1500",building,,,"270"
"570433270","1500",building,,garages,"389"
"570433279","1500",building,,,"115"
"570433280","1500",building,,residential,"186"
"570433281","1500",building,,,"276"
"570433282","1500",building,,,"55"
"570433283","1500",building,,,"239"
"570433284","1500",building,,apartments,"122"
"570433286","1500",building,,apartments,"112"
"570433287","1500",building,,apartments,"122"
"570433288","1500",building,,,"168"
"570433289","1500",building,,apartments,"355"
"570433290","1500",building,,apartments,"193"
"570433291","1500",building,,apartments,"181"
"570433292","1500",building,,apartments,"176"
"570433293","1500",building,,,"376"
"570433294","1500",building,,,"271"
"570433295","1500",building,,apartments,"1148"
"570433296","1500",building,,apartments,"218"
"570433297","1500",building,,apartments,"247"
"570433298","1500",building,,apartments,"255"
"570433299","1500",building,,apartments,"392"
"570433300","1500",building,,apartments,"181"
"570433301","1500",building,,apartments,"225"
"570433302","1500",building,,apartments,"146"
"570433303","1500",building,,greenhouse,"91"
"571052417","1500",building,,,"436"
"571052418","1500",building,,,"458"
"571052420","1500",building,,,"1340"
"571052421","1500",building,,,"958"
"586047845","1500",building,,apartments,"163"
"586047846","1500",building,,apartments,"236"
"586047847","1500",building,,apartments,"227"
"586047848","1500",building,,apartments,"129"
"586047849","1500",building,,garages,"85"
"586047850","1500",building,,,"101"
"586047853","1500",building,,garages,"149"
"586047854","1500",building,,residential,"73"
"586047855","1500",building,,garages,"135"
"586047856","1500",building,,,"66"
"586047857","1500",building,,,"160"
"586047858","1500",building,,residential,"77"
"586047859","1500",building,,residential,"77"
"586047860","1500",building,,,"58"
"586047861","1500",building,,,"36"
"586047862","1500",building,,residential,"89"
"586047863","1500",building,,residential,"81"
"586047866","1500",building,,garages,"73"
"586047867","1500",building,,garages,"53"
"586047868","1500",building,,garages,"44"
"586047869","1500",building,,residential,"127"
"586047870","1500",building,,residential,"109"
